title,url,description
John the Valiant,https://www.europaticket.com/en/event/john-the-valiant-9919-18261#tickets,"Buy Official Tickets for John the Valiant at the Budapest Operetta Theater in Hungary. Visit our website or contact us by phone for more information on prices, program, and cast."
Jones Jones Extended,https://www.europaticket.com/en/event/jones-jones-extended-26868,"Buy Official Tickets for Jones Jones extended at Porgy & Bess - Jazz & Music Club Vienna, Austria. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Jones Jones Extended,https://www.europaticket.com/en/event/jones-jones-extended-26868#tickets,"Buy Official Tickets for Jones Jones extended at Porgy & Bess - Jazz & Music Club Vienna, Austria. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Joseph Calleja,https://www.europaticket.com/en/event/joseph-calleja-752-27721,"Buy Official Tickets for Joseph Calleja at the Hungarian State Opera in Budapest. Visit our website or contact us by phone for more information on prices, program, and cast."
Joseph Calleja,https://www.europaticket.com/en/event/joseph-calleja-752-27721#tickets,"Buy Official Tickets for Joseph Calleja at the Hungarian State Opera in Budapest. Visit our website or contact us by phone for more information on prices, program, and cast."
Jos̩phine Baker Gala,https://www.europaticket.com/en/event/jos̩phine-baker-gala-26138,"Buy Official Tickets for the Jos̩phine Baker Gala at Th̢̩tre des Champs-Elys̩es, Paris. For more information about performers, program details, and ticket prices, please visit our website or contact us by phone."
Jos̩phine Baker Gala,https://www.europaticket.com/en/event/jos̩phine-baker-gala-26138#tickets,"Buy Official Tickets for the Jos̩phine Baker Gala at Th̢̩tre des Champs-Elys̩es, Paris. For more information about performers, program details, and ticket prices, please visit our website or contact us by phone."
Juanjo Bona,https://www.europaticket.com/en/event/juanjo-bona-27915,"Buy Official Tickets for Juanjo Bona at the Palau de la M̼sica Catalana, Barcelona. Visit our website or contact us by phone for more information on prices, program, and cast."
Juanjo Bona,https://www.europaticket.com/en/event/juanjo-bona-27915#tickets,"Buy Official Tickets for Juanjo Bona at the Palau de la M̼sica Catalana, Barcelona. Visit our website or contact us by phone for more information on prices, program, and cast."
Jung Jae-il,https://www.europaticket.com/en/event/jung-jae-il-27368,"Buy Official Tickets for Jung Jae-il at Palace of Arts Mupa, Budapest.  For more information about programme and prices please visit our website or contact us by phone."
Jung Jae-il,https://www.europaticket.com/en/event/jung-jae-il-27368#tickets,"Buy Official Tickets for Jung Jae-il at Palace of Arts Mupa, Budapest.  For more information about programme and prices please visit our website or contact us by phone."
"Jung Jaeil, From Parasite to Squid Game, Live Experience Concert",https://www.europaticket.com/en/event/jung-jaeil-from-parasite-to-squid-game-live-experience-concert-27363,"Buy Official Tickets for Jung Jaeil: From Parasite to Squid Game - Live Experience Concert at the Wiener Konzerthaus. Visit our website or contact us by phone for more information on prices, program, and cast."
"Jung Jaeil, From Parasite to Squid Game, Live Experience Concert",https://www.europaticket.com/en/event/jung-jaeil-from-parasite-to-squid-game-live-experience-concert-27363#tickets,"Buy Official Tickets for Jung Jaeil: From Parasite to Squid Game - Live Experience Concert at the Wiener Konzerthaus. Visit our website or contact us by phone for more information on prices, program, and cast."
Kallirhoe,https://www.europaticket.com/en/event/kallirhoe-26116,Buy Official Tickets for Kallirhoe - Vienna State Opera 2025/2026. For more information about programme and prices please visit our website or contact us by phone.
Kallirhoe,https://www.europaticket.com/en/event/kallirhoe-26116#tickets,Buy Official Tickets for Kallirhoe - Vienna State Opera 2025/2026. For more information about programme and prices please visit our website or contact us by phone.
Katarina Kochetova,https://www.europaticket.com/en/event/katarina-kochetova-26875,"Buy Official Tickets for Katarina Kochetova at Porgy & Bess - Jazz & Music Club Vienna, Austria. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Katarina Kochetova,https://www.europaticket.com/en/event/katarina-kochetova-26875#tickets,"Buy Official Tickets for Katarina Kochetova at Porgy & Bess - Jazz & Music Club Vienna, Austria. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Katy Perry,https://www.europaticket.com/en/event/katy-perry-1325-25823,"Buy Official Tickets for Katy Perry at the Accor Arena, Paris. For more information about programme and prices please visit our website or contact us by phone."
Katy Perry,https://www.europaticket.com/en/event/katy-perry-1325-25823#tickets,"Buy Official Tickets for Katy Perry at the Accor Arena, Paris. For more information about programme and prices please visit our website or contact us by phone."
Katy Perry,https://www.europaticket.com/en/event/katy-perry-7308-25059,Buy Official Tickets for Katy Perry at Budapest MVM Dome.  For more information about programme and prices please visit our website or contact us by phone.
Katy Perry,https://www.europaticket.com/en/event/katy-perry-7308-25059#tickets,Buy Official Tickets for Katy Perry at Budapest MVM Dome.  For more information about programme and prices please visit our website or contact us by phone.
"Katy Perry, The Lifetimes Tour 2025",https://www.europaticket.com/en/event/katy-perry-the-lifetimes-tour-2025-25337,"Buy Official Tickets for Katy Perry, The Lifetimes Tour 2025 at the O2 Arena, Prague. For more information about programme and prices please visit our website or contact us by phone."
"Katy Perry, The Lifetimes Tour 2025",https://www.europaticket.com/en/event/katy-perry-the-lifetimes-tour-2025-25337#tickets,"Buy Official Tickets for Katy Perry, The Lifetimes Tour 2025 at the O2 Arena, Prague. For more information about programme and prices please visit our website or contact us by phone."
Kent Nagano,https://www.europaticket.com/en/event/kent-nagano-4421-22629,"Buy Official Tickets for the Lully, Schubert and Strauss concert conducted by Kent Nagano at Teatro La Fenice in Venice. For more information about performers, program, and ticket prices, please visit our website or contact us by phone."
Kent Nagano,https://www.europaticket.com/en/event/kent-nagano-4421-22629#tickets,"Buy Official Tickets for the Lully, Schubert and Strauss concert conducted by Kent Nagano at Teatro La Fenice in Venice. For more information about performers, program, and ticket prices, please visit our website or contact us by phone."
Killing Carmen,https://www.europaticket.com/en/event/killing-carmen-26274,"Buy Official Tickets for Killing Carmen at Vienna Volksoper. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Killing Carmen,https://www.europaticket.com/en/event/killing-carmen-26274#tickets,"Buy Official Tickets for Killing Carmen at Vienna Volksoper. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
King Arthur,https://www.europaticket.com/en/event/king-arthur-4803-26007,"Buy Official Tickets for King Arthur at Th̢̩tre des Champs-Elys̩es, Paris. For more information about performers, program details, and ticket prices, please visit our website or contact us by phone."
King Arthur,https://www.europaticket.com/en/event/king-arthur-4803-26007#tickets,"Buy Official Tickets for King Arthur at Th̢̩tre des Champs-Elys̩es, Paris. For more information about performers, program details, and ticket prices, please visit our website or contact us by phone."
"Kings Elliot, The Born Blue Tour",https://www.europaticket.com/en/event/kings-elliot-the-born-blue-tour-26368,"Buy Official Tickets for Kings Elliot, The Born Blue Tour at Szene Wien. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
"Kings Elliot, The Born Blue Tour",https://www.europaticket.com/en/event/kings-elliot-the-born-blue-tour-26368#tickets,"Buy Official Tickets for Kings Elliot, The Born Blue Tour at Szene Wien. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
Klangforum Wien,https://www.europaticket.com/en/event/klangforum-wien-10115,"Buy Official Tickets for Klangforum Wien at the Vienna Konzerthaus, Austria. More info about performers, programme, and prices online and by phone."
Klangforum Wien,https://www.europaticket.com/en/event/klangforum-wien-10115#tickets,"Buy Official Tickets for Klangforum Wien at the Vienna Konzerthaus, Austria. More info about performers, programme, and prices online and by phone."
"Kola, Live In Vienna",https://www.europaticket.com/en/event/kola-live-in-vienna-27772,"Buy Official Tickets for Kola, Live In Vienna at Szene Wien.  For more information about programme and prices please visit our website or contact us by phone."
"Kola, Live In Vienna",https://www.europaticket.com/en/event/kola-live-in-vienna-27772#tickets,"Buy Official Tickets for Kola, Live In Vienna at Szene Wien.  For more information about programme and prices please visit our website or contact us by phone."
Konzerthausorchester Berlin,https://www.europaticket.com/en/event/konzerthausorchester-berlin-17148,"Buy Official Tickets for Konzerthausorchester Berlin at Konzerthaus Berlin, Germany. Visit our website or contact us by phone for more information about performers, program details, and ticket prices."
